origem,tipo,href,status,observacao
fones-de-ouvido.html,interno,comparativo-fones,ok,resolução local estática
fones-de-ouvido.html,interno,comparativo-fones,ok,resolução local estática
guia-caixa-som.html,interno,/,ok,resolução local estática
guia-caixa-som.html,interno,universos,ok,resolução local estática
guia-caixa-som.html,interno,ofertas,ok,resolução local estática
guia-caixa-som.html,interno,catalogo,ok,resolução local estática
guia-caixa-som.html,interno,montar,ok,resolução local estática
guia-caixa-som.html,interno,minha-lista,ok,resolução local estática
guia-caixa-som.html,interno,carrinho,ok,resolução local estática
guia-fones.html,interno,/,ok,resolução local estática
guia-fones.html,interno,universos,ok,resolução local estática
guia-fones.html,interno,ofertas,ok,resolução local estática
guia-fones.html,interno,catalogo,ok,resolução local estática
guia-fones.html,interno,montar,ok,resolução local estática
guia-fones.html,interno,minha-lista,ok,resolução local estática
guia-fones.html,interno,carrinho,ok,resolução local estática
guia-fones.html,interno,comparativo-fones,ok,resolução local estática
index.html,interno,/,ok,resolução local estática
index.html,interno,universos,ok,resolução local estática
index.html,interno,ofertas,ok,resolução local estática
index.html,interno,catalogo,ok,resolução local estática
index.html,interno,montar,ok,resolução local estática
index.html,interno,minha-lista,ok,resolução local estática
index.html,interno,carrinho,ok,resolução local estática
index.html,interno,ofertas,ok,resolução local estática
index.html,interno,casa-studio,ok,resolução local estática
index.html,interno,universos,ok,resolução local estática
index.html,interno,montar,ok,resolução local estática
index.html,interno,busca,ok,resolução local estática
index.html,interno,universos,ok,resolução local estática
index.html,interno,casa-studio,ok,resolução local estática
index.html,interno,minha-casa,ok,resolução local estática
index.html,interno,montar,ok,resolução local estática
index.html,interno,minha-lista?aba=favoritos,ok,resolução local estática
instalacoes.html,interno,/,ok,resolução local estática
instalacoes.html,interno,universos,ok,resolução local estática
instalacoes.html,interno,ofertas,ok,resolução local estática
instalacoes.html,interno,catalogo,ok,resolução local estática
instalacoes.html,interno,montar,ok,resolução local estática
instalacoes.html,interno,minha-lista,ok,resolução local estática
instalacoes.html,interno,carrinho,ok,resolução local estática
instalacoes.html,interno,casa-studio#etapas,ok,resolução local estática
instalacoes.html,interno,minha-casa,ok,resolução local estática
instalacoes.html,interno,comparativo-instalacoes,ok,resolução local estática
instalacoes.html,interno,#,controlado_por_js,indisponível até uma seleção válida
internet.html,interno,/,ok,resolução local estática
internet.html,interno,universos,ok,resolução local estática
internet.html,interno,ofertas,ok,resolução local estática
internet.html,interno,catalogo,ok,resolução local estática
internet.html,interno,montar,ok,resolução local estática
internet.html,interno,minha-lista,ok,resolução local estática
internet.html,interno,carrinho,ok,resolução local estática
internet.html,interno,comparativo-internet,ok,resolução local estática
internet.html,interno,comparativo-internet,ok,resolução local estática
internet.html,interno,comparativo-internet,ok,resolução local estática
jornadas.html,interno,montar,ok,resolução local estática
lavanderia.html,interno,/,ok,resolução local estática
lavanderia.html,interno,universos,ok,resolução local estática
lavanderia.html,interno,ofertas,ok,resolução local estática
lavanderia.html,interno,catalogo,ok,resolução local estática
lavanderia.html,interno,montar,ok,resolução local estática
lavanderia.html,interno,minha-lista,ok,resolução local estática
lavanderia.html,interno,carrinho,ok,resolução local estática
lavanderia.html,interno,pequenos-espacos?perfil=lavanderia&amp;foco=lavar,ok,resolução local estática
melhores-festa.html,interno,/,ok,resolução local estática
melhores-festa.html,interno,universos,ok,resolução local estática
melhores-festa.html,interno,ofertas,ok,resolução local estática
melhores-festa.html,interno,catalogo,ok,resolução local estática
melhores-festa.html,interno,montar,ok,resolução local estática
melhores-festa.html,interno,minha-lista,ok,resolução local estática
melhores-festa.html,interno,carrinho,ok,resolução local estática
melhores-festa.html,interno,produto-jbl-partybox-encore-essential-2,ok,resolução local estática
melhores-festa.html,interno,produto-jbl-partybox-club-120,ok,resolução local estática
melhores-festa.html,interno,produto-lg-xboom-xl5t,ok,resolução local estática
melhores-festa.html,interno,produto-jbl-partybox-stage-320,ok,resolução local estática
melhores-festa.html,interno,produto-philips-tax4000-78,ok,resolução local estática
melhores-festa.html,interno,produto-philips-tax5000-78,ok,resolução local estática
melhores-festa.html,interno,produto-amvox-aca-1000-newx,ok,resolução local estática
melhores-festa.html,interno,produto-lg-xboom-xl9t,ok,resolução local estática
melhores-festa.html,interno,produto-philips-tax5509-78,ok,resolução local estática
melhores-festa.html,interno,produto-philco-pcx22000,ok,resolução local estática
melhores-festa.html,interno,produto-amvox-aca-2900-newx,ok,resolução local estática
melhores-portateis.html,interno,/,ok,resolução local estática
melhores-portateis.html,interno,universos,ok,resolução local estática
melhores-portateis.html,interno,ofertas,ok,resolução local estática
melhores-portateis.html,interno,catalogo,ok,resolução local estática
melhores-portateis.html,interno,montar,ok,resolução local estática
melhores-portateis.html,interno,minha-lista,ok,resolução local estática
melhores-portateis.html,interno,carrinho,ok,resolução local estática
melhores-portateis.html,interno,produto-philips-tas1505b-00,ok,resolução local estática
melhores-portateis.html,interno,produto-jbl-go-4,ok,resolução local estática
melhores-portateis.html,interno,produto-jbl-flip-7,ok,resolução local estática
melhores-portateis.html,interno,produto-philco-pbs60,ok,resolução local estática
melhores-portateis.html,interno,produto-lg-xboom-xg9s,ok,resolução local estática
melhores-portateis.html,interno,produto-philips-tax400b-00,ok,resolução local estática
melhores-portateis.html,interno,produto-philco-pbx01,ok,resolução local estática
melhores-portateis.html,interno,produto-jbl-boombox-4,ok,resolução local estática
minha-casa.html,interno,/,ok,resolução local estática
minha-casa.html,interno,universos,ok,resolução local estática
minha-casa.html,interno,ofertas,ok,resolução local estática
minha-casa.html,interno,catalogo,ok,resolução local estática
minha-casa.html,interno,montar,ok,resolução local estática
minha-casa.html,interno,minha-lista,ok,resolução local estática
minha-casa.html,interno,carrinho,ok,resolução local estática
minha-casa.html,interno,montar,ok,resolução local estática
minha-casa.html,interno,obra-base,ok,resolução local estática
minha-casa.html,interno,instalacoes,ok,resolução local estática
minha-casa.html,interno,acabamentos,ok,resolução local estática
minha-lista.html,interno,/,ok,resolução local estática
minha-lista.html,interno,universos,ok,resolução local estática
minha-lista.html,interno,ofertas,ok,resolução local estática
minha-lista.html,interno,catalogo,ok,resolução local estática
minha-lista.html,interno,montar,ok,resolução local estática
minha-lista.html,interno,minha-lista,ok,resolução local estática
minha-lista.html,interno,carrinho,ok,resolução local estática
minha-lista.html,interno,busca,ok,resolução local estática
monitores.html,interno,/,ok,resolução local estática
monitores.html,interno,universos,ok,resolução local estática
monitores.html,interno,ofertas,ok,resolução local estática
monitores.html,interno,catalogo,ok,resolução local estática
monitores.html,interno,montar,ok,resolução local estática
monitores.html,interno,minha-lista,ok,resolução local estática
monitores.html,interno,carrinho,ok,resolução local estática
monitores.html,interno,comparativo-monitores,ok,resolução local estática
monitores.html,interno,comparativo-monitores,ok,resolução local estática
monitores.html,interno,comparativo-monitores,ok,resolução local estática
montar-pc.html,interno,/,ok,resolução local estática
montar-pc.html,interno,universos,ok,resolução local estática
montar-pc.html,interno,ofertas,ok,resolução local estática
montar-pc.html,interno,catalogo,ok,resolução local estática
montar-pc.html,interno,montar,ok,resolução local estática
montar-pc.html,interno,minha-lista,ok,resolução local estática
montar-pc.html,interno,carrinho,ok,resolução local estática
montar-pc.html,interno,pecas-pc?tipo=cpu,ok,resolução local estática
montar-pc.html,interno,comparativo-gamer?tipo=cpu,ok,resolução local estática
montar.html,interno,/,ok,resolução local estática
montar.html,interno,universos,ok,resolução local estática
montar.html,interno,ofertas,ok,resolução local estática
montar.html,interno,catalogo,ok,resolução local estática
montar.html,interno,montar,ok,resolução local estática
montar.html,interno,minha-lista,ok,resolução local estática
montar.html,interno,carrinho,ok,resolução local estática
montar.html,interno,ambientes,ok,resolução local estática
notebooks.html,interno,/,ok,resolução local estática
notebooks.html,interno,universos,ok,resolução local estática
notebooks.html,interno,ofertas,ok,resolução local estática
notebooks.html,interno,catalogo,ok,resolução local estática
notebooks.html,interno,montar,ok,resolução local estática
notebooks.html,interno,minha-lista,ok,resolução local estática
notebooks.html,interno,carrinho,ok,resolução local estática
notebooks.html,interno,comparativo-notebooks,ok,resolução local estática
notebooks.html,interno,comparativo-notebooks,ok,resolução local estática
notebooks.html,interno,comparativo-notebooks,ok,resolução local estática
obra-base.html,interno,/,ok,resolução local estática
obra-base.html,interno,universos,ok,resolução local estática
obra-base.html,interno,ofertas,ok,resolução local estática
obra-base.html,interno,catalogo,ok,resolução local estática
obra-base.html,interno,montar,ok,resolução local estática
obra-base.html,interno,minha-lista,ok,resolução local estática
obra-base.html,interno,carrinho,ok,resolução local estática
obra-base.html,interno,casa-studio#etapas,ok,resolução local estática
obra-base.html,interno,minha-casa,ok,resolução local estática
obra-base.html,interno,comparativo-obra,ok,resolução local estática
obra-base.html,interno,#,controlado_por_js,indisponível até uma seleção válida
